FID,Country,Admin1,Facility_n,Facility_t,Ownership,Lat,Long,LL_source,cancer_cap
3646,Kenya,Migori,Kuria District Hospital,District Hospital,MoH,-1.1801,34.6283,GPS,Yes
3645,Kenya,Migori,Kumoni Dispensary,Dispensary,MoH,-1.0081,34.069,Google Earth,No
3644,Kenya,Migori,Kuja Dispensary,Dispensary,MoH,-0.8131,34.569,GPS,No
3643,Kenya,Migori,Kugitimo Health Centre,Health Centre,MoH,-1.2313,34.6867,GPS,Yes
3642,Kenya,Migori,Kopanga Dispensary,Dispensary,FBO,-1.139,34.298,GPS,No
3641,Kenya,Migori,Komotobo Mission Health Centre,Health Centre,FBO,-1.2818,34.6194,GPS,Yes
3640,Kenya,Migori,Komosoko Dispensary,Dispensary,MoH,-1.2059,34.4444,GPS,No
3639,Kenya,Migori,Komomange Dispensary,Dispensary,MoH,-1.1901,34.586,GPS,No
3638,Kenya,Migori,Kombe Dispensary,Dispensary,MoH,-1.1044,34.58,GPS,No
3637,Kenya,Migori,Kombato Dispensary,Dispensary,MoH,-0.9748,34.3392,Google Earth,No
3636,Kenya,Migori,Kolwal Dispensary,Dispensary,CBO,-0.9794,34.5057,GPS,No
3635,Kenya,Migori,Koloo Dispensary,Dispensary,CBO,-0.8975,34.4476,GPS,No
3634,Kenya,Migori,Kohanga Dispensary,Dispensary,MoH,-1.1212,34.5792,GPS,No
3633,Kenya,Migori,Kochola Dispensary,Dispensary,MoH,-0.7079,34.5627,GPS,No
3632,Kenya,Migori,Kituka Dispensary,Dispensary,MoH,-0.9702,34.2266,GPS,No
3631,Kenya,Migori,Kitere Dispensary,Dispensary,MoH,-0.8231,34.6059,GPS,No
3630,Kenya,Migori,Kipingi Dispensary,Dispensary,MoH,-0.8281,34.2094,Google Earth,No
3629,Kenya,Migori,Kemakoba Dispensary,Dispensary,MoH,-1.3126,34.6121,GPS,No
3628,Kenya,Migori,Kegonga District Hospital,District Hospital,MoH,-1.2559,34.6521,GPS,Yes
3627,Kenya,Migori,Kebaroti Dispensary,Dispensary,FBO,-1.3162,34.6233,GPS,No
3626,Kenya,Migori,Karungu Sub-District Hospital,Sub-District Hospital,MoH,-0.7954,34.1796,GPS,Yes
3625,Kenya,Migori,Kanga Onditi Dispensary,Dispensary,MoH,-1.0696,34.2388,GPS,No
3624,Kenya,Migori,Kamsaki Dispensary,Dispensary,MoH,-0.9921,34.4918,Google Earth,No
3623,Kenya,Migori,Kamagambo Dispensary,Dispensary,FBO,-0.7396,34.6272,Google Earth,No
3588,Kenya,Migori,Agenga Dispensary,Dispensary,MoH,-0.9163,34.2313,GPS,No
3587,Kenya,Meru,Uruku Health Centre,Health Centre,MoH,-0.045,37.6052,GPS,Yes
3586,Kenya,Meru,Uruku Dispensary,Dispensary,MoH,-0.0374,37.5643,GPS,No
3585,Kenya,Meru,Uringu Health Centre,Health Centre,MoH,0.1385,37.7474,GPS,Yes
3584,Kenya,Meru,Ukuu MCK Dispensary,Dispensary,FBO,-0.046,37.6442,GPS,No
3583,Kenya,Meru,Tuuru Catholic Health Centre,Health Centre,FBO,0.3184,37.9348,GPS,Yes
3582,Kenya,Meru,Timau Sub-District Hospital,Sub-District Hospital,MoH,0.0922,37.2461,Google Earth,Yes
3581,Kenya,Meru,Timau Catholic Dispensary,Dispensary,FBO,0.0838,37.2376,GPS,No
3580,Kenya,Meru,Tigania St. John of God Hospital,Mission Hospital,FBO,0.1989,37.7914,GPS,No
3579,Kenya,Meru,Thuuru Dispensary,Dispensary,MoH,0.2622,37.9209,Google Earth,No
3578,Kenya,Meru,Thumberera Dispensary,Dispensary,MoH,0.2771,37.8795,GPS,No
3577,Kenya,Meru,Thinyaine Dispensary,Dispensary,MoH,0.1734,37.7285,GPS,No
3576,Kenya,Meru,Theere Health Centre,Health Centre,MoH,0.3363,37.9897,Google Earth,Yes
3575,Kenya,Meru,Thamare Dispensary,Dispensary,MoH,0.2804,37.9249,Google Earth,No
3574,Kenya,Meru,St Thomas The Apostle Athi Catholic Dispensary,Dispensary,FBO,0.1681,37.9226,GPS,No
3572,Kenya,Meru,St Theresa Kiirua Hospital,Mission Hospital,FBO,0.1278,37.5825,GPS,No
3570,Kenya,Meru,St Marks Dispensary,Dispensary,FBO,-0.0451,37.6791,GPS,No
3569,Kenya,Meru,St Lukes Cottage Hospital,Mission Hospital,FBO,0.1191,37.56,GPS,No
3568,Kenya,Meru,St Joseph Catholic Dispensary,Dispensary,FBO,0.2796,37.8894,GPS,No
3567,Kenya,Meru,St John's Dispensary,Dispensary,FBO,0.1261,37.6636,GPS,No
3565,Kenya,Meru,St Francis Health Centre,Health Centre,FBO,0.1243,37.7169,Google Earth,Yes
3564,Kenya,Meru,St Anne Kariene Dispensary,Dispensary,FBO,-0.0407,37.662,GPS,No
3563,Kenya,Meru,St Ann Hospital,Mission Hospital,FBO,-0.0383,37.6618,GPS,No
3562,Kenya,Meru,Sr Rhoda Clinic,Clinic,FBO,0.0803,37.2356,Google Earth,No
3561,Kenya,Meru,Sirimon Dispensary,Dispensary,MoH,0.0415,37.2204,Google Earth,No
3560,Kenya,Meru,Rwanyange Dispensary,Dispensary,MoH,0.0707,37.7296,GPS,No
3559,Kenya,Meru,Ruiri Rural Health Demonstration Centre,Health Centre,MoH,0.1585,37.409,GPS,Yes
3558,Kenya,Meru,Ruiri MCK Medical Centre,Clinic,FBO,0.0922,37.3934,Google Earth,No
3557,Kenya,Meru,Ruiri Catholic Health Centre,Health Centre,FBO,0.1581,37.6672,Google Earth,Yes
3555,Kenya,Meru,Ripples International Dispensary,Dispensary,FBO,0.1276,37.667,Google Earth,No
3554,Kenya,Meru,Rei Dispensary,Dispensary,MoH,0.2435,37.6386,GPS,No
3552,Kenya,Meru,Ontulili Dispensary,Dispensary,MoH,0.0354,37.1288,Google Earth,No
3551,Kenya,Meru,Nyambene District Hospital,District Hospital,MoH,0.246,37.87,GPS,Yes
3550,Kenya,Meru,Ntumburi Dispensary,Dispensary,MoH,0.2026,37.5099,Google Earth,No
3549,Kenya,Meru,Ntirimiti Dispensary,Dispensary,MoH,0.0879,37.4712,GPS,No
3548,Kenya,Meru,Nthambiro Dispensary,Dispensary,MoH,0.2501,38.0256,GPS,No
3547,Kenya,Meru,Nthambiro Catholic Dispensary,Dispensary,FBO,0.2496,38.0282,GPS,No
3546,Kenya,Meru,Ntemwene Dispensary,Dispensary,MoH,-0.0572,37.6323,GPS,No
3545,Kenya,Meru,Nkunjumu Dispensary,Dispensary,FBO,-0.1759,37.5896,GPS,No
3543,Kenya,Meru,Nkubu Dispensary,Dispensary,MoH,-0.0679,37.662,GPS,No
3536,Kenya,Meru,Ngarendare Dispensary,Dispensary,MoH,0.1904,37.3455,Google Earth,No
3535,Kenya,Meru,Ndoleli MCK Dispensary,Dispensary,FBO,0.3142,38.05,GPS,No
3534,Kenya,Meru,Ncooro Dispensary,Dispensary,MoH,0.1853,37.769,Other,No
3533,Kenya,Meru,Naikuriu Dispensary,Dispensary,MoH,0.4053,37.9579,Google Earth,No
3532,Kenya,Meru,Naari Health Centre,Health Centre,MoH,0.0812,37.5817,GPS,Yes
3531,Kenya,Meru,Mworoga Dispensary,Dispensary,MoH,-0.1886,37.7419,GPS,No
3530,Kenya,Meru,Mworoga Catholic Dispensary,Dispensary,FBO,-0.159,37.752,GPS,No
3529,Kenya,Meru,Mweru Dispensary,Dispensary,MoH,-0.1757,37.7141,GPS,No
3528,Kenya,Meru,Mweronkaga Dispensary,Dispensary,MoH,0.2438,37.657,Other,No
3527,Kenya,Meru,Mwathene Dispensary,Dispensary,MoH,0.1178,37.7833,GPS,No
3526,Kenya,Meru,Muutiokiama Health Centre,Health Centre,MoH,-0.1232,37.7266,GPS,Yes
3525,Kenya,Meru,Mutunguru PCEA Dispensary,Dispensary,FBO,-0.1722,37.6116,GPS,No
3524,Kenya,Meru,Mutuati Sub-District Hospital,Sub-District Hospital,MoH,0.3829,37.9809,GPS,Yes
3523,Kenya,Meru,Mutuati Catholic Hospital,Mission Hospital,FBO,0.3813,37.9804,GPS,No
3522,Kenya,Meru,Mutionjuri Health Centre,Health Centre,MoH,0.1744,37.7485,GPS,Yes
3521,Kenya,Meru,Mutiokiama Health Centre,Health Centre,MoH,0.1653,37.9314,GPS,Yes
3520,Kenya,Meru,Muthara Sub-District Hospital,Sub-District Hospital,MoH,0.2236,37.7948,GPS,Yes
3519,Kenya,Meru,Mutelai Dispensary,Dispensary,MoH,0.2191,37.7589,GPS,No
3518,Kenya,Meru,Mumui Dispensary,Dispensary,MoH,0.2533,37.6353,GPS,No
3517,Kenya,Meru,Mulika Dispensary,Dispensary,MoH,0.041,37.8586,GPS,No
3516,Kenya,Meru,Mujwa Dispensary,Dispensary,FBO,-0.0849,37.7297,Google Earth,No
3515,Kenya,Meru,Mituntu Health Centre,Health Centre,MoH,0.1735,37.6767,GPS,Yes
3514,Kenya,Meru,Mitunguu Dispensary,Dispensary,MoH,-0.1057,37.7821,GPS,No
3513,Kenya,Meru,Mitunguu CCS Dispensary,Dispensary,FBO,-0.1046,37.7821,GPS,No
3512,Kenya,Meru,Mitunguu Catholic Dispensary,Dispensary,FBO,0.2167,37.8269,GPS,No
3511,Kenya,Meru,Mikumbune Sub-District Hospital,Sub-District Hospital,MoH,-0.0762,37.6165,GPS,Yes
3510,Kenya,Meru,Mikinduri Sub-District Hospital,Sub-District Hospital,MoH,0.1237,37.8339,GPS,Yes
3509,Kenya,Meru,Mikinduri Health Centre,Health Centre,FBO,0.1237,37.8349,GPS,Yes
3505,Kenya,Meru,Mboroga Dispensary,Dispensary,MoH,0.1415,37.5317,GPS,No
3504,Kenya,Meru,Mbeu Sub-District Hospital,Sub-District Hospital,MoH,0.058,37.8211,GPS,Yes
3503,Kenya,Meru,Maua Methodist Hospital,Mission Hospital,FBO,0.231,37.9419,GPS,No
3502,Kenya,Meru,Maritati Dispensary,Dispensary,MoH,0.0858,37.326,GPS,No
3501,Kenya,Meru,Maraa Catholic Dispensary,Dispensary,FBO,-0.1378,37.7715,GPS,No
3500,Kenya,Meru,Makandune Dispensary,Dispensary,FBO,-0.081,37.8339,Google Earth,No
3499,Kenya,Meru,Mailiari Dispensary,Dispensary,MoH,0.1868,37.7108,GPS,No
3498,Kenya,Meru,Machungulu Dispensary,Dispensary,MoH,0.2953,37.9375,GPS,No
3496,Kenya,Meru,Machaka Mission Dispensary,Dispensary,FBO,0.0996,37.5313,GPS,No
3495,Kenya,Meru,Luciuti Dispensary,Dispensary,MoH,0.3589,37.9879,Google Earth,No
3494,Kenya,Meru,Limoro Dispensary,Dispensary,MoH,0.2304,37.7257,GPS,No
3493,Kenya,Meru,Limauru Dispensary,Dispensary,MoH,0.1515,37.7097,GPS,No
3492,Kenya,Meru,Leeta Dispensary,Dispensary,MoH,0.4105,37.9872,Google Earth,No
3491,Kenya,Meru,Lanyiru Dispensary,Dispensary,MoH,0.2695,37.7718,GPS,No
3490,Kenya,Meru,Lailuba Dispensary,Dispensary,MoH,0.2436,37.7377,GPS,No
3489,Kenya,Meru,Laare Health Centre,Health Centre,MoH,0.3349,37.9364,Google Earth,Yes
3488,Kenya,Meru,Kunene Dispensary,Dispensary,MoH,0.1377,37.7471,GPS,No
3487,Kenya,Meru,Kunati Health Centre,Health Centre,MoH,0.0929,37.9183,GPS,Yes
3486,Kenya,Meru,Kithithina Dispensary,Dispensary,MoH,0.0483,37.2481,Google Earth,No
3485,Kenya,Meru,Kitheo Dispensary,Dispensary,MoH,0.1539,37.8241,GPS,No
3484,Kenya,Meru,Kiroone Dispensary,Dispensary,MoH,-0.1491,37.6321,GPS,No
3483,Kenya,Meru,Kirogine Dispensary,Dispensary,MoH,-0.0944,37.693,GPS,No
3482,Kenya,Meru,Kirimampio Dispensary,Dispensary,MoH,0.2197,37.9807,GPS,No
3481,Kenya,Meru,Kirigara MCK Dispensary,Dispensary,FBO,-0.0285,37.6655,Google Earth,No
3480,Kenya,Meru,Kiraone Dispensary,Dispensary,MoH,0.2021,37.978,Google Earth,No
3479,Kenya,Meru,Kionyo Dispensary,Dispensary,MoH,-0.1262,37.5761,GPS,No
3478,Kenya,Meru,Kinoru Dispensary,Dispensary,MoH,0.0535,37.6376,GPS,No
3477,Kenya,Meru,Kinoro Sub-District Hospital,Sub-District Hospital,MoH,-0.1795,37.625,GPS,Yes
3476,Kenya,Meru,Kina Dispensary,Dispensary,MoH,0.2665,38.1172,GPS,No
3475,Kenya,Meru,Kimachia Dispensary,Dispensary,MoH,0.1094,37.7635,GPS,No
3474,Kenya,Meru,Kililii Dispensary,Dispensary,MoH,0.1824,38.0094,GPS,No
3473,Kenya,Meru,Kiirua Dispensary,Dispensary,MoH,0.1193,37.5549,GPS,No
3472,Kenya,Meru,Kiija Dispensary,Dispensary,MoH,-0.0449,37.7327,GPS,No
3471,Kenya,Meru,Kiguchwa Dispensary,Dispensary,MoH,0.1476,37.8572,GPS,No
3470,Kenya,Meru,Kieni Kia Ndege Dispensary,Dispensary,MoH,0.1371,37.573,GPS,No
3469,Kenya,Meru,Kiengu PCEA Dispensary,Dispensary,FBO,0.2682,37.9814,GPS,No
3468,Kenya,Meru,Kiegoi Health Centre,Health Centre,MoH,0.2374,37.9135,GPS,Yes
3466,Kenya,Meru,Kibiru Dispensary,Dispensary,MoH,0.3011,37.6324,Google Earth,No
3465,Kenya,Meru,Kibirichia Sub-District Hospital,Sub-District Hospital,MoH,0.1098,37.5124,GPS,Yes
3464,Kenya,Meru,Kibirichia Catholic Dispensary,Dispensary,FBO,0.0959,37.5142,GPS,No
3462,Kenya,Meru,Kiarago Health Centre,Health Centre,MoH,-0.0529,37.5866,Google Earth,Yes
3461,Kenya,Meru,Kianjuri Dispensary,Dispensary,MoH,0.0305,37.6448,Google Earth,No
3460,Kenya,Meru,Kiangua Dispensary,Dispensary,MoH,-0.1772,37.6024,GPS,No
3459,Kenya,Meru,Kiandiu Dispensary,Dispensary,MoH,0.1363,37.8047,GPS,No
3458,Kenya,Meru,Kianda Dispensary,Dispensary,MoH,0.1267,37.9939,GPS,No
3457,Kenya,Meru,Kiamweri Dispensary,Dispensary,MoH,-0.1489,37.5762,Google Earth,No
3456,Kenya,Meru,Kiamiriru MCK Dispensary,Dispensary,FBO,0.0422,37.6238,GPS,No
3455,Kenya,Meru,Kenya Assemblies of God Clinic,Clinic,FBO,0.0444,37.6464,Google Earth,No
3454,Kenya,Meru,Kawiru Dispensary,Dispensary,MoH,0.2919,38.0037,GPS,No
3452,Kenya,Meru,Kathithine Dispensary,Dispensary,MoH,0.2661,38.1173,GPS,No
3451,Kenya,Meru,Kathithi Dispensary,Dispensary,MoH,0.0608,37.7011,Google Earth,No
3449,Kenya,Meru,Kathigu Health Centre,Health Centre,MoH,-0.1581,37.6863,GPS,Yes
3448,Kenya,Meru,Kathiari Dispensary,Dispensary,MoH,0.2113,37.9269,Google Earth,No
3446,Kenya,Meru,Kathera Dispensary,Dispensary,FBO,-0.0547,37.5904,GPS,No
3445,Kenya,Meru,Kathelwa Dispensary,Dispensary,MoH,0.3141,37.9072,GPS,No
3443,Kenya,Meru,Karia Dispensary,Dispensary,FBO,-0.1995,37.6434,GPS,No
3442,Kenya,Meru,Karama Dispensary,Dispensary,MoH,0.2439,37.8292,GPS,No
3441,Kenya,Meru,Kaongo Health Centre,Health Centre,MoH,-0.0415,37.7212,Google Earth,Yes
3440,Kenya,Meru,Kanyakine District Hospital,District Hospital,MoH,-0.1291,37.6756,Google Earth,Yes
3439,Kenya,Meru,Kangeta Health Centre,Health Centre,MoH,0.2764,37.8896,GPS,Yes
3437,Kenya,Meru,Kalimbene Dispensary,Dispensary,MoH,0.3028,37.8531,GPS,No
3388,Kenya,Meru,Akachiu Health Centre,Health Centre,MoH,0.1832,37.9566,GPS,Yes
3387,Kenya,Meru,Aina Onlus Dispensary,Dispensary,FBO,0.1154,37.7133,GPS,No
3384,Kenya,Marsabit,Walda Health Centre,Health Centre,MoH,3.4526,38.5129,GPS,Yes
3383,Kenya,Marsabit,Uran Health Centre,Health Centre,MoH,3.6016,38.5238,GPS,Yes
3380,Kenya,Marsabit,Songa Health Centre,Health Centre,MoH,2.2436,38.0037,GPS,Yes
3379,Kenya,Marsabit,Somare Dispensary,Dispensary,MoH,3.5179,39.0317,GPS,No
3378,Kenya,Marsabit,Sololo Mission Hospital,Mission Hospital,FBO,3.5652,38.6451,GPS,No
3377,Kenya,Marsabit,Sololo Makutano Dispensary,Dispensary,MoH,3.2855,38.6963,GPS,No
3376,Kenya,Marsabit,Shura Dispensary,Dispensary,MoH,2.59,38.2977,GPS,No
3375,Kenya,Marsabit,Sagante Dispensary,Dispensary,MoH,2.3338,38.0228,GPS,No
3374,Kenya,Marsabit,Rawana Dispensary,Dispensary,MoH,3.3474,38.4704,GPS,No
3373,Kenya,Marsabit,Ramata Health Centre,Health Centre,MoH,3.5662,38.6427,GPS,Yes
3372,Kenya,Marsabit,Parkishon Dispensary,Dispensary,MoH,2.2669,37.883,GPS,No
3371,Kenya,Marsabit,Ol-Torot Dispensary,Dispensary,MoH,2.5942,37.0818,GPS,No
3370,Kenya,Marsabit,Odda Dispensary,Dispensary,MoH,3.4766,39.0951,GPS,No
3369,Kenya,Marsabit,North Horr Health Centre,Health Centre,FBO,3.324,37.0713,GPS,Yes
3367,Kenya,Marsabit,Nana Dispensary,Dispensary,MoH,3.4691,39.2389,GPS,No
3366,Kenya,Marsabit,Namarei Dispensary,Dispensary,FBO,1.8347,37.454,GPS,No
3365,Kenya,Marsabit,Moyale District Hospital,District Hospital,MoH,3.5225,39.05,GPS,Yes
3364,Kenya,Marsabit,Moyale Catholic Dispensary,Dispensary,FBO,3.521,39.0548,GPS,No
3362,Kenya,Marsabit,Marsabit District Hospital,District Hospital,MoH,2.3239,37.9909,Google Earth,Yes
3361,Kenya,Marsabit,Manyatta Jillo Health Centre,Health Centre,MoH,2.3584,38.0261,Google Earth,Yes
3360,Kenya,Marsabit,Manyatta Dispensary,Dispensary,MoH,2.3603,38.0147,GPS,No
3359,Kenya,Marsabit,Mansile Dispensary,Dispensary,MoH,3.5003,39.1156,GPS,No
3358,Kenya,Marsabit,Malabot Dispensary,Dispensary,MoH,3.1835,37.0886,GPS,No
3357,Kenya,Marsabit,Maikona GOK Dispensary,Dispensary,MoH,2.9455,37.6332,Google Earth,No
3356,Kenya,Marsabit,Maikona FBO Dispensary,Dispensary,FBO,2.9303,37.6352,Google Earth,No
3355,Kenya,Marsabit,Madoadi Dispensary,Dispensary,MoH,3.5786,38.6932,Google Earth,No
3354,Kenya,Marsabit,Lontolio Dispensary,Dispensary,MoH,1.6064,37.6741,GPS,No
3353,Kenya,Marsabit,Loiyangalani Health Centre,Health Centre,FBO,2.7578,36.7178,Google Earth,Yes
3352,Kenya,Marsabit,Loiyangalani Dispensary,Dispensary,MoH,2.7582,36.7216,GPS,No
3351,Kenya,Marsabit,Logologo Model Health Centre,Health Centre,MoH,2.0028,37.9091,GPS,Yes
3350,Kenya,Marsabit,Logologo AIC Dispensary,Dispensary,FBO,2.0072,38.3139,GPS,No
3349,Kenya,Marsabit,Laisamis Health Centre,Health Centre,MoH,1.8347,37.454,GPS,Yes
3348,Kenya,Marsabit,Laisamis Catholic Hospital,Mission Hospital,FBO,1.701,38.0251,GPS,No
3347,Kenya,Marsabit,Kurungu Dispensary,Dispensary,MoH,2.7543,36.722,Google Earth,No
3346,Kenya,Marsabit,Korr Health Centre,Health Centre,MoH,2.0636,37.496,Google Earth,Yes
3345,Kenya,Marsabit,Korr Dispensary,Dispensary,FBO,2.0042,37.5033,Google Earth,No
3344,Kenya,Marsabit,Kituruni Dispensary,Dispensary,MoH,2.2228,37.9769,GPS,No
3343,Kenya,Marsabit,Kinisa Dispensary,Dispensary,MoH,3.5167,39.0584,GPS,No
3342,Kenya,Marsabit,Kate Dispensary,Dispensary,MoH,3.44,38.9703,Google Earth,No
3341,Kenya,Marsabit,Kargi Health Centre,Health Centre,MoH,2.5099,37.573,GPS,Yes
3340,Kenya,Marsabit,Kargi Dispensary,Dispensary,FBO,2.5058,37.5773,Google Earth,No
3339,Kenya,Marsabit,Karbururi Dispensary,Dispensary,MoH,3.5828,38.6055,GPS,No
3338,Kenya,Marsabit,Karare Dispensary,Dispensary,FBO,2.2162,37.8881,GPS,No
3337,Kenya,Marsabit,Kamboe Dispensary,Dispensary,MoH,2.1093,37.8945,GPS,No
3297,Kenya,Mandera,Takaba District Hospital,District Hospital,MoH,3.3928,40.2257,Google Earth,Yes
3296,Kenya,Mandera,Shimbir Fatuma Health Centre,Health Centre,MoH,3.0282,40.5091,GPS,Yes
3295,Kenya,Mandera,Shafshafey Health Centre,Health Centre,MoH,3.9449,41.8177,Google Earth,Yes
3294,Kenya,Mandera,Sala Dispensary,Dispensary,MoH,3.9333,41.2738,GPS,No
3293,Kenya,Mandera,Sake Dispensary,Dispensary,MoH,3.6416,39.787,GPS,No
3292,Kenya,Mandera,Rhamudimtu Health Centre,Health Centre,MoH,3.9336,41.2162,GPS,Yes
3291,Kenya,Mandera,Rhamu Sub-District Hospital,Sub-District Hospital,MoH,4.0185,41.0636,GPS,Yes
3289,Kenya,Mandera,Qarsadamu Dispensary,Dispensary,MoH,2.8471,40.682,GPS,No
3288,Kenya,Mandera,Qalanqalesa Dispensary,Dispensary,MoH,2.897,40.456,GPS,No
3287,Kenya,Mandera,Ollo Health Centre,Health Centre,MoH,3.8941,40.8673,GPS,Yes
3286,Kenya,Mandera,Odha Dispensary,Dispensary,MoH,3.9428,41.8625,GPS,No
3285,Kenya,Mandera,Neboi Dispensary,Dispensary,MoH,3.97,41.7871,GPS,No
3284,Kenya,Mandera,Mandera District Hospital,District Hospital,MoH,3.9384,41.8645,GPS,Yes
3283,Kenya,Mandera,Malkamari Health Centre,Health Centre,MoH,4.2371,40.6936,Google Earth,Yes
3282,Kenya,Mandera,Malkamari Dispensary,Dispensary,MoH,4.2324,40.6937,Google Earth,No
3281,Kenya,Mandera,Lulis Dispensary,Dispensary,MoH,4.0197,40.3378,Google Earth,No
3280,Kenya,Mandera,Libehiya Dispensary,Dispensary,MoH,3.8295,41.5272,Google Earth,No
3278,Kenya,Mandera,Lafey Sub-District Hospital,Sub-District Hospital,MoH,3.1509,41.1886,GPS,Yes
3277,Kenya,Mandera,Kotulo Health Centre,Health Centre,MoH,2.4454,40.6522,Google Earth,Yes
3276,Kenya,Mandera,Kiliweheri Health Centre,Health Centre,MoH,3.9175,40.0116,GPS,Yes
3275,Kenya,Mandera,Khalalio Health Centre,Health Centre,MoH,3.9649,41.6186,GPS,Yes
3238,Kenya,Makueni,Yinthungu Dispensary,Dispensary,MoH,-1.963,37.8662,GPS,No
3237,Kenya,Makueni,Yimwaa Dispensary,Dispensary,MoH,-2.1603,37.823,GPS,No
3236,Kenya,Makueni,Yikivumbu Dispensary,Dispensary,MoH,-2.0887,37.7188,Google Earth,No
3235,Kenya,Makueni,Yekanga Dispensary,Dispensary,MoH,-1.9168,37.8387,GPS,No
3233,Kenya,Makueni,Waia Dispensary,Dispensary,MoH,-1.6418,37.6332,GPS,No
3232,Kenya,Makueni,Vololo Dispensary,Dispensary,MoH,-2.1123,37.693,Google Earth,No
3231,Kenya,Makueni,Uviluni Dispensary,Dispensary,MoH,-1.7476,37.6719,GPS,No
3230,Kenya,Makueni,Uvete Dispensary,Dispensary,MoH,-1.8533,37.3761,GPS,No
3229,Kenya,Makueni,Utuneni Dispensary,Dispensary,MoH,-1.5944,37.5019,GPS,No
3228,Kenya,Makueni,Utangwa Dispensary,Dispensary,MoH,-1.7041,37.4432,GPS,No
3227,Kenya,Makueni,Ukia Dispensary,Dispensary,MoH,-1.7581,37.4981,GPS,No
3226,Kenya,Makueni,Tutini Dispensary,Dispensary,MoH,-2.0565,37.5406,GPS,No
3224,Kenya,Makueni,Thwake Community Dispensary,Dispensary,FBO,-1.7177,37.6953,GPS,No
3223,Kenya,Makueni,Thange ABC Dispensary,Dispensary,FBO,-1.8819,37.7185,GPS,No
3222,Kenya,Makueni,Tawa Sub-Distrct Hospital,Sub-District Hospital,MoH,-1.5453,37.4657,GPS,Yes
3221,Kenya,Makueni,Syumile Dispensary,Dispensary,MoH,-2.2793,37.9215,GPS,No
3220,Kenya,Makueni,Syotuvali Dispensary,Dispensary,MoH,-1.6502,37.7026,Google Earth,No
3219,Kenya,Makueni,Sultan Hamud Sub District Hospital,Sub-District Hospital,MoH,-2.014,37.3871,GPS,Yes
3218,Kenya,Makueni,Suleman Farooq Memorial Health Centre,Health Centre,FBO,-2.696,38.1664,Google Earth,Yes
3217,Kenya,Makueni,Sikh Temple Hospital,Mission Hospital,FBO,-2.2808,37.8205,GPS,No
3216,Kenya,Makueni,Salama Baptist Dispensary,Dispensary,FBO,-1.8531,37.2585,GPS,No
3215,Kenya,Makueni,SA/AHF Kithituni Health Clinic,Clinic,FBO,-1.9495,37.385,GPS,No
3214,Kenya,Makueni,Rapha Clinic-Makindu,Clinic,FBO,-2.279,37.8204,Google Earth,No
3213,Kenya,Makueni,Nzoila Dispensary,Dispensary,MoH,-2.5766,38.1512,GPS,No
3212,Kenya,Makueni,Nziu Health Centre,Health Centre,MoH,-1.8137,37.5366,GPS,Yes
3211,Kenya,Makueni,Nzeveni Dispensary,Dispensary,MoH,-2.5917,37.9967,GPS,No
3210,Kenya,Makueni,Nzeeni Dispensary,Dispensary,MoH,-1.9373,37.497,Google Earth,No
3209,Kenya,Makueni,Nunguni Sub-District Hospital,Sub-District Hospital,MoH,-1.7834,37.3599,GPS,Yes
3208,Kenya,Makueni,Nthunguni Dispensary,Dispensary,MoH,-2.6445,38.1984,Google Earth,No
3207,Kenya,Makueni,Nthongoni Dispensary,Dispensary,MoH,-2.7028,38.0473,GPS,No
3206,Kenya,Makueni,Nthimbani Dispensary,Dispensary,MoH,-1.7333,37.5143,GPS,No
3205,Kenya,Makueni,Nthangu Dispensary,Dispensary,MoH,-1.74,37.5161,GPS,No
3204,Kenya,Makueni,North Star Alliance Clinic,Clinic,NGO,-2.0802,37.4739,Google Earth,No
3199,Kenya,Makueni,Ngai Dispensary,Dispensary,MoH,-1.7043,37.4991,GPS,No
3198,Kenya,Makueni,Ndunguni Dispensary,Dispensary,MoH,-2.0868,37.5856,Google Earth,No
3197,Kenya,Makueni,Ndumbi Dispensary,Dispensary,MoH,-1.7097,37.5514,GPS,No
3196,Kenya,Makueni,Nduluni Dispensary,Dispensary,MoH,-1.8876,37.3887,Google Earth,No
3195,Kenya,Makueni,Nduluku Dispensary,Dispensary,MoH,-1.5872,37.6174,Google Earth,No
3194,Kenya,Makueni,Ndalani Dispensary,Dispensary,MoH,-2.186,37.9498,Google Earth,No
3193,Kenya,Makueni,Mweini Dispensary,Dispensary,MoH,-2.0657,37.6801,GPS,No
3192,Kenya,Makueni,Mwanyani Dispensary,Dispensary,MoH,-2.0303,37.5123,GPS,No
3191,Kenya,Makueni,Mwaani Dispensary,Dispensary,MoH,-1.8605,37.4555,GPS,No
3190,Kenya,Makueni,Muusini Dispensary,Dispensary,MoH,-1.8589,37.7255,Google Earth,No
3189,Kenya,Makueni,Muua Dispensary,Dispensary,MoH,-1.9162,37.3343,Google Earth,No
3188,Kenya,Makueni,Mutyambua Dispensary,Dispensary,MoH,-1.9447,37.4455,GPS,No
3187,Kenya,Makueni,Mutulani Dispensary,Dispensary,MoH,-1.7098,37.3054,Google Earth,No
3186,Kenya,Makueni,Mutini Dispensary,Dispensary,MoH,-2.1064,37.8246,Google Earth,No
3185,Kenya,Makueni,Mutiluni Dispensary,Dispensary,MoH,-1.8,37.3216,GPS,No
3184,Kenya,Makueni,Mutembuku Dispensary,Dispensary,MoH,-1.6964,37.8111,GPS,No
